#;date;artist;song;trackId
2701;1973-08-25;Stories;Brother Louie;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
2702;1973-08-18;Diana Ross;Touch Me In The Morning;https://open.spotify.com/track/4sIkDCqNjTubfb5UVs8lEA
2703;1973-08-11;Maureen McGovern;The Morning After;https://open.spotify.com/track/2BW6brvV3oxynBQeK5RjnR
2704;1973-08-04;Maureen McGovern;The Morning After;https://open.spotify.com/track/2BW6brvV3oxynBQeK5RjnR
2705;1973-07-28;Jim Croce;Bad, Bad Leroy Brown;https://open.spotify.com/track/1N8sTSKTenfDtd675boXGI
2706;1973-07-21;Jim Croce;Bad, Bad Leroy Brown;https://open.spotify.com/track/1N8sTSKTenfDtd675boXGI
2707;1973-07-14;Billy Preston;Will It Go Round In Circles;https://open.spotify.com/track/17KFO56mkVEKR0v8qOPlkU
2708;1973-07-07;Billy Preston;Will It Go Round In Circles;https://open.spotify.com/track/17KFO56mkVEKR0v8qOPlkU
2709;1973-06-30;George Harrison;Give Me Love - (Give Me Peace On Earth);https://open.spotify.com/track/1ZiN3wseympSLDIFkaWHHC
2710;1973-06-23;Paul McCartney And Wings;My Love;https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh
2711;1973-06-16;Paul McCartney And Wings;My Love;https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh
2712;1973-06-09;Paul McCartney And Wings;My Love;https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh
2713;1973-06-02;Paul McCartney And Wings;My Love;https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh
2714;1973-05-26;Edgar Winter Group;Frankenstein;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
2715;1973-05-19;Stevie Wonder;You Are The Sunshine Of My Life;https://open.spotify.com/track/0n2pjCIMKwHSXoYfEbYMfX
2716;1973-05-12;Dawn Featuring Tony Orlando;Tie A Yellow Ribbon Round The Ole Oak Tree;https://open.spotify.com/track/12UzVR0M7asW2MHAZRJk0I
2717;1973-05-05;Dawn Featuring Tony Orlando;Tie A Yellow Ribbon Round The Ole Oak Tree;https://open.spotify.com/track/12UzVR0M7asW2MHAZRJk0I
2718;1973-04-28;Dawn Featuring Tony Orlando;Tie A Yellow Ribbon Round The Ole Oak Tree;https://open.spotify.com/track/12UzVR0M7asW2MHAZRJk0I
2719;1973-04-21;Dawn Featuring Tony Orlando;Tie A Yellow Ribbon Round The Ole Oak Tree;https://open.spotify.com/track/12UzVR0M7asW2MHAZRJk0I
